,logFC,logCPM,PValue,FDR,up_down
ATP12A,10.8445515685571,2.04602392501303,0.0249090539060775,0.0897681874728316,Up
ANKRD2,3.85596280281763,-0.131552469465861,0.024939382982397,0.0898333718510169,Up
TAS2R31,-1.37408917785946,-2.97995726278834,0.0249430933919156,0.0898333718510169,Down
SLITRK2,-2.32582292486233,-1.16143503494598,0.0249470711513057,0.0898333718510169,Down
BUB1B-PAK6,4.65451957728159,-3.47912185464564,0.0249644038696307,0.0898598925473032,Up
LMF1,-1.04051368549198,3.44621148404708,0.0249739876595696,0.0898764466071936,Down
SOWAHD,1.98841080883578,0.0825335596177906,0.0250187825209211,0.090019686460229,Up
ZMYND12,-1.3860879313596,-0.157316424992793,0.0251318948753243,0.0904086322031321,Down
TMTC1,-1.74498352979034,4.06099404766602,0.0251675887343417,0.0905189756393737,Down
WHRN,-1.12316998477045,3.9797943773749,0.0252292702734144,0.0907046347018269,Down
SYT16,-1.95551335183632,-0.302641451412084,0.0252787589633225,0.0908463273088907,Down
LGALS9C,4.16206878567527,1.14072098444446,0.0252883079414164,0.0908625333168069,Up
CASQ1,-1.69095013360057,-1.05436209223893,0.0253567490849601,0.0910721486059422,Down
DUSP8,-1.14814905236756,3.54915312282405,0.0253683731456364,0.0910957514072544,Down
SLC25A22,1.05714635873454,5.11713074585118,0.0254538430980979,0.0913480873922581,Up
SP9,5.56605801802841,1.1228602231909,0.0254954771017731,0.0914610927467108,Up
TCP11,4.7296899522314,2.62887739381851,0.0255329643055801,0.0915608048218206,Up
CILP2,3.54956686602822,2.01462228536871,0.025537841687943,0.0915608048218206,Up
ANKRD29,-1.47747457759009,3.30708612046735,0.0255385073460308,0.0915608048218206,Down
CD2AP,1.02971129348203,6.42923413479064,0.0255735927342587,0.091668365208486,Up
KRT31,11.9855127950913,3.18048200823392,0.0255800050613991,0.0916731248771667,Up
TMEM241,1.09526027650693,3.58882999411295,0.0255972739780938,0.0916993659894396,Up
IL1RAP,2.04235259270833,5.71380129457407,0.0255974991139684,0.0916993659894396,Up
H2AC8,2.63671166929216,1.65560327673564,0.0256499083307841,0.0918688611847511,Up
GLI3,-1.44273008282608,4.78718615144329,0.0256675005284559,0.0919023347595007,Down
GRB14,4.00074443297067,1.76910919111131,0.0257416353239162,0.0921241931104028,Up
SLC27A4,1.0786210059415,5.82055499905295,0.0257520114817964,0.0921430377092259,Up
PRSS27,3.82874233988172,4.54647248758573,0.0257624842799504,0.0921622205491082,Up
AIFM3,2.36304099131648,1.79817256853161,0.025794757482975,0.0922410704914794,Up
MMP3,5.45377667086647,4.92990543392936,0.0258061887901787,0.0922636493926081,Up
SPACA6,-1.17968731996082,2.4192223038009,0.0258315036882245,0.0923358468474798,Down
ADAM12,2.86081317694204,4.12651051274482,0.0258521217858985,0.0923912300891477,Up
TDRD5,6.96688317261194,1.85323732434371,0.0258597868078459,0.0924003083918868,Up
SLC27A6,-2.27776820134938,-0.957376336661624,0.0259337606778856,0.0925912287172825,Down
YIF1B,1.02006310714287,5.68271981891967,0.0259956078159273,0.0927690418410099,Up
PYCARD,2.11758178876694,5.50055479624224,0.0260071067827626,0.0927690418410099,Up
ASCL2,2.69847620005273,3.7007822464418,0.0260460067085674,0.0928632590380603,Up
SRGN,-1.24527138241975,5.95213057266923,0.0261157617099797,0.0930567556582874,Down
SLC22A18,1.73401659890303,4.69684852852977,0.0261554931580643,0.0931247120141981,Up
ILDR1,1.79362850541373,3.89207819606503,0.0262070853072343,0.0932899798794539,Up
PCDH10,-2.09431731961551,-0.863011083939589,0.0262236237271206,0.0933304255428315,Down
SBNO2,1.09577715034695,7.32750769033823,0.0262353323128017,0.0933536691533085,Up
UPK2,5.04906649070287,1.75178851430122,0.026278056210604,0.0934872441746627,Up
ADGRD2,5.12781598877491,1.32498374985067,0.0262899549263867,0.0935111239539855,Up
NR3C2,-1.7387983745477,2.76722643273256,0.0263623383841459,0.0937316034443209,Down
ADGRF2,5.07068553745888,-0.592647019106038,0.0264003681777076,0.0938298123879496,Up
HRAS,1.27883612450252,6.20140249995027,0.0265259921695483,0.094220575023041,Up
CGB7,3.01249475542831,0.265816629179517,0.0265653302965034,0.0943301715436709,Up
HPR,-2.47850939625388,-3.21771898795473,0.026567310654396,0.0943301715436709,Down
MYBPC3,2.69264893355389,-0.973702418245192,0.0265896078679295,0.094372171232041,Up
ROS1,8.61099106511676,1.60231674700799,0.0266595969647786,0.0946019549842468,Up
SPRR3,8.26608394955241,8.30144228980253,0.0266825276390547,0.0946460699059919,Up
DCTPP1,1.03000676170045,5.71467912923478,0.0267007635932973,0.0946735039502755,Up
SBK1,3.0273090163618,4.27249914369989,0.026819334385054,0.0950455023541603,Up
SLC6A8,2.21763322316389,7.71341708918139,0.0268267643638559,0.0950455023541603,Up
PPP4R1,1.12643245294502,7.46548102168821,0.026915836040041,0.0953236149679706,Up
PKD1L1,-1.21738573414608,-1.40015508161393,0.0269261224055109,0.0953413171585549,Down
CDH23,-1.5791012637956,2.35862623684894,0.026965599496761,0.0954436118819397,Down
RBM20,-1.73683855512595,0.612747250892047,0.027154381842081,0.0959799068050816,Down
CAND2,-1.50500894711419,2.39965722533635,0.0272190137759601,0.0961706483207054,Down
KIF7,-1.24339246820039,3.28453064951921,0.0272493071190946,0.0962588180558926,Down
DPF1,3.02796423808132,1.15644349258563,0.0272816937147999,0.0963543462640239,Up
NLRP2,4.93830266123162,5.52071244771726,0.0272981575652643,0.0963936116141237,Up
CLEC6A,5.72675711605035,-2.72046467736172,0.0274685128579395,0.0969192342130428,Up
ZNF185,2.03910785015468,7.76394063046497,0.0274935115794228,0.0969884589663456,Up
SIM2,2.29936538171001,3.58396234017563,0.0275483826319467,0.0971440130752979,Up
S100A7,8.06948891065139,8.068998752617,0.0275694197439488,0.0971871704414437,Up
PLD1,1.75162918217193,5.82094812934231,0.0275714019305593,0.0971871704414437,Up
EFNA1,1.48209711775985,7.41669709630116,0.0275969715293688,0.0972202807101446,Up
SULT1A3,2.27044657115236,-2.50054524417,0.0276284197167453,0.0973120545991243,Up
PTPRR,-2.05577980013216,1.54598681333473,0.0277912688405151,0.0978204952700313,Down
KSR2,3.84119067865543,0.512016156156092,0.0278291198368377,0.0978673171717395,Up
M1AP,2.73492977086844,2.65616471774123,0.0278293342389818,0.0978673171717395,Up
SERPINB3,4.78425682247375,8.66396940615343,0.0278383439016898,0.0978713073052006,Up
AANAT,2.58711693975801,-0.988668254473959,0.0278443169400456,0.0978713073052006,Up
SPRR2D,7.80196352787845,6.52889697799628,0.0278698780486837,0.0979319914454947,Up
TMEM160,1.83295956160225,3.43220245527389,0.0278750404935263,0.0979319914454947,Up
NRXN1,-2.21720778725775,-0.493115629194481,0.0278819817618499,0.0979372942073162,Down
PLTP,-1.17109530054977,6.64043854090954,0.0278996827667401,0.0979803818239821,Down
USP44,-1.86090487610498,0.293406068279318,0.0279459715625178,0.0981047249361752,Down
DNAH11,3.72236449609117,2.55589624882872,0.0279792751897863,0.0982025173587399,Up
GGT6,2.2810990784967,5.19747405651694,0.0280132253002477,0.098302540319865,Up
ANXA1,2.15813789783318,10.0508379992937,0.028053750893755,0.0984055503162358,Up
DUSP1,-1.42164265702078,8.08893361758864,0.0280589536425828,0.0984055503162358,Down
ABCG8,-2.07904322864441,-3.63152982735835,0.0280665387173533,0.0984130091547803,Down
FGF11,3.52538406120127,1.28501959208752,0.0281151580532784,0.0985451593508185,Up
FBXL18,1.33167212372629,2.6656293230588,0.0281824950153098,0.0987405455023225,Up
MX1,2.27827652834346,8.03010526268093,0.0281873315418998,0.0987405455023225,Up
RNASE2,2.66161483478004,-0.364334866973844,0.0284374599299329,0.0995200703681464,Up
H2AC6,1.92734118259844,5.81441076819896,0.0284865667179666,0.0996413710937727,Up
DUOX2,4.69713472167905,6.87476977075755,0.0284887003875983,0.0996413710937727,Up
FKBPL,1.03931047475239,3.80957092043036,0.0285308726952607,0.0997308326280633,Up
CASZ1,1.3415301730747,5.10800077385202,0.0286748187660361,0.100179940965387,Up
HRK,4.27625873793848,2.03452497718404,0.0286760219258104,0.100179940965387,Up
CMPK2,2.10701964635447,4.63224402428166,0.0287041814571637,0.100258890289163,Up
IGFN1,-1.99620530161716,-0.168040922504596,0.0287125858881146,0.100268821143271,Down
GSTO2,1.67348965489287,4.80756687101797,0.0287374924850275,0.100336365124912,Up
GPC1,1.80905240431325,7.925618955966,0.0287957635553564,0.100500893709461,Up
RNF148,-1.44117013587767,-2.74731746187334,0.0288075758809297,0.100522661725017,Down
DHRS1,1.05583321348148,5.67870964213087,0.0289224343964605,0.10088440552683,Up
PLAGL2,1.13218438209817,5.66342791071629,0.0289445796590642,0.100922601286584,Up
THEGL,-1.94713716212664,-3.69386124128657,0.0290361068510872,0.101202591634468,Down
GOLGA6L9,1.79103968448492,2.9080056144094,0.0290658025152734,0.101250082563554,Up
RNASE7,5.0121295464879,3.13757173568028,0.0290665794425378,0.101250082563554,Up
JAKMIP3,-1.74708672175631,-0.301059775120248,0.0291051349603864,0.101364802653229,Down
SLAMF8,2.31004210765106,3.8588662010083,0.029216962888398,0.10168883222028,Up
MSANTD4,-1.01451336352553,3.49408942339478,0.0292235762928678,0.10168883222028,Down
PDCD5,1.07039987207733,6.34447683356561,0.0292625505151756,0.101781755563879,Up
TMEM134,1.07640202262995,5.63488689440736,0.0292675230756377,0.101781755563879,Up
RNF222,5.26743364764474,0.213584300310937,0.0293772896624188,0.102058392174229,Up
EXT1,1.16243868830841,6.70787787452584,0.029384448501569,0.102058392174229,Up
IGSF10,-1.92778203261595,1.20503773345027,0.0293847766027648,0.102058392174229,Down
SPP1,3.33100638049368,7.35326782656268,0.0294259452400449,0.10214666782403,Up
IBSP,5.87085161250055,-1.01590364924211,0.0294424868768354,0.102166911225898,Up
C11orf45,1.84111837931761,1.40498788820257,0.0294431098574469,0.102166911225898,Up
HSH2D,2.3340236069464,3.86845513559327,0.0295106586326213,0.102381599989641,Up
LY6D,4.73821682825053,9.4168624086869,0.0295201162618484,0.102394708772821,Up
CNFN,3.97968193312999,5.57716601477808,0.0295472556444522,0.102469132384973,Up
HSPE1-MOB4,2.48507095951342,-3.17421194269273,0.0295670594943963,0.102518092823839,Up
SLC39A2,4.77094810976539,3.01487633057067,0.0295747644624263,0.102525091954921,Up
CRYBA2,7.43317684128766,-1.2664036502659,0.0296375033564237,0.10272283458599,Up
CDKN2C,1.81166912475235,6.23609192557953,0.029691837845435,0.102871605755802,Up
C1QL4,4.93456159117022,0.10896768713847,0.0297171806594584,0.102939628682043,Up
C1orf210,1.63857782005823,4.0578369845651,0.029786734333042,0.10311837566468,Up
OLR1,4.17533345953352,4.32437142791226,0.0297916593919755,0.10311837566468,Up
ID2,-1.09873537291129,5.69596947176416,0.0298345338410049,0.103246956843247,Down
TALDO1,1.12576815458551,8.05358687742934,0.0298498038032,0.103279977465304,Up
TDRP,-1.64979102577042,2.82042137918445,0.0298961606018228,0.103420524875454,Down
AGPAT4,-1.22271805651762,3.70177284305246,0.0299555324264999,0.103576005904102,Down
AL353588.1,1.72269869467089,-2.04607495656622,0.0299845816612882,0.103646857237927,Up
MYLK2,1.76450801074343,-0.525670140414626,0.0300290968209803,0.10378083490172,Up
TMEM256-PLSCR3,-1.22884008595147,-3.5314877848256,0.0300449520887359,0.103815731345326,Down
CCDC34,1.40368074290701,4.79977793385479,0.0300870385467395,0.103941234910464,Up
AL360181.3,2.70164417422716,-3.02440024100704,0.030094615227097,0.103947492824628,Up
ITLN2,6.29948758713758,-2.25694591339897,0.0301232372205224,0.104007995285891,Up
NPC1,1.01869277644704,6.33881100986681,0.0301562015612225,0.104052888721376,Up
ZNF43,-1.56067975234829,2.33422142765784,0.0301773236149009,0.104053766451838,Down
ANKRD61,1.80003331578712,-1.32306149163121,0.0302306913724051,0.104178013273024,Up
EPHA2,1.86209563596544,7.70978767945903,0.0302537640321065,0.104217685422025,Up
EFHD2,1.23157277824746,7.94450703643837,0.0302846071786981,0.104279136687958,Up
MCRIP2,1.66923645819994,5.00326873236355,0.0302922142927012,0.104279136687958,Up
TRAF3IP3,1.96155431076464,3.03708242766344,0.0302988945680013,0.104279136687958,Up
ENTPD6,1.08115266068066,6.39969841053395,0.0303176560896877,0.104279136687958,Up
TEX101,6.37367470488024,-0.56908634518077,0.0303178721307975,0.104279136687958,Up
MINK1,1.04894046783345,7.48387755876746,0.0303289692721414,0.104297409112475,Up
ATF5,1.27636338827198,6.17596478211217,0.0303974504744164,0.104473128489083,Up
SARM1,-1.12569835636059,2.31350287118671,0.0304598556890901,0.104627776352504,Down
ZNF217,1.04379381733836,5.85235402381934,0.0304755523899768,0.104661754207863,Up
RNFT2,2.19876123687041,2.45230457061063,0.0304853099024859,0.104675326136321,Up
FADS6,8.52489589261631,-0.228783745281296,0.0305006182201002,0.104707948687815,Up
SLC10A4,4.41482792087174,-0.0994497145982506,0.0305695595085044,0.104924644572308,Up
TBX4,5.12042572588632,0.269144600376489,0.0306701420492675,0.105229811826507,Up
GLTP,1.61406834648951,7.28632688952483,0.0306912262414242,0.105282117414931,Up
NDNF,-2.01266881064862,0.863138847659565,0.0307358509654622,0.105415140366613,Down
TMPRSS11A,9.20995796472064,5.83212208602326,0.0308215116080424,0.10568882736649,Up
STK31,3.8250859374419,1.53273624868574,0.0309229564497396,0.106010989444378,Up
SOX8,-1.84336267714255,0.236200899411121,0.030927221546169,0.106010989444378,Down
DCSTAMP,3.7321711276116,-1.00590115179122,0.0310159169192233,0.106234229113525,Up
STMN4,-1.80845943325302,-3.08374795943911,0.0310478911176842,0.106323547360274,Down
OLFML2B,-1.19858687092846,4.0879630242635,0.0310731804334376,0.106389943641261,Down
TMEM97,1.32708893852389,5.36882491516322,0.0311684663278849,0.106635189353276,Up
TCF24,3.68799126815205,-0.522994263759221,0.0311774874386042,0.106645816451913,Up
MAP6D1,1.55256504702747,2.44289953289336,0.0311922684021232,0.106663971314034,Up
APOC4-APOC2,5.21839071211809,-3.09969152937651,0.0311946267742042,0.106663971314034,Up
CIDEC,-2.29230397147639,-1.54185746587049,0.0312157506224966,0.106700199158998,Down
TUBB8,2.76534544874385,-1.48308822289341,0.0312193627992803,0.106700199158998,Up
S100A7A,10.4601036331815,4.42465546786057,0.0312610315390239,0.106810005428956,Up
CLNK,2.68407280394486,-0.129053527133422,0.0313425171526946,0.107047846990544,Up
SLURP1,6.57640449738204,2.77249691964721,0.0314379645304217,0.107312855070712,Up
TRIM9,-1.59905168802266,1.76985255656242,0.0314731976604277,0.107395994411079,Down
IGSF22,-1.21296540794654,-0.438981730772666,0.0314742337475397,0.107395994411079,Down
GCGR,5.30924735360028,-0.0388344123640435,0.0314873084008518,0.107417243122021,Up
SIRPG,2.75885545508026,2.10996480731604,0.0314923764361067,0.107417243122021,Up
PMM2,1.19694681711431,4.01914386416414,0.0315237456308138,0.107503902728121,Up
BGN,-1.34914891400302,8.25255661029715,0.0315715751235133,0.107626299768755,Down
IPPK,1.91541612139064,3.54253357048128,0.0315940616403524,0.107662243692223,Up
IL2RA,2.38105104717386,2.31761396007797,0.0316295103041298,0.107762673995363,Up
SRSF12,-1.50931561261211,0.688636506741894,0.0316494577497308,0.107790526315464,Down
ACE2,2.98513908180644,2.66244752515073,0.0316974180721049,0.107871734209145,Up
QPRT,-1.73149123735227,4.28929959575069,0.0317063247089213,0.107881682298896,Down
PRSS3,7.41432068777332,3.31096578899992,0.0317382811756578,0.107970039546625,Up
RASSF6,2.69869651134161,4.31184629595251,0.0317917484034395,0.10809074556176,Up
SLC4A11,2.36825076908823,5.34931290690745,0.0318154522539799,0.108130556859426,Up
RUNX3,1.37842440885119,5.44090675120685,0.0318376574176468,0.108165246512186,Up
FCN1,-1.51908430768264,1.18844704418135,0.0319068956634992,0.108359640009962,Down
ADM,2.35069559488952,6.7181720705888,0.0319381149448724,0.108445237750668,Up
COL18A1,-1.09670183315927,7.28548226548287,0.0320536825652916,0.108796667291455,Down
APOL6,1.48469716515478,6.74924879077087,0.0320914834832986,0.108904469641233,Up
P2RY6,2.64975426198744,3.31866737880892,0.0321053682655211,0.108931085778575,Up
RAET1E,3.40323557514704,2.89839953529125,0.0321254027426142,0.108978553424146,Up
GOLGA8N,-1.14316862920858,0.144826672095818,0.0322530923478339,0.109365620499439,Down
PLCXD2,4.34866506308929,1.05277629329969,0.0322577021528573,0.109365620499439,Up
MET,1.57542971916228,6.52195572409247,0.0322662429824715,0.109374010335394,Up
AJUBA,1.59327735550011,6.36480992155976,0.0323332244628014,0.109580458094795,Up
CLIC2,-1.43690745072622,3.95875943085034,0.0323648546036729,0.109667041628307,Down
SDCBP2,2.14671644067809,5.83978917795142,0.0323967128277728,0.109754365329715,Up
PI3,5.56128973319952,8.8632832435437,0.0324217246530284,0.109818466183374,Up
NOCT,1.46106853838231,2.85507586856825,0.0324486240102807,0.10986829876157,Up
CEP295NL,-1.42738399456869,-3.02586576366502,0.0324959776637913,0.109930857410103,Down
ALOX15B,4.74425069972452,3.96690676435934,0.0324975856902855,0.109930857410103,Up
IKZF3,1.92957826109692,4.59472796090512,0.0326572100455648,0.110450102630188,Up
PRCD,-1.30193007817271,-0.293731926800716,0.0326872313133522,0.110530904084722,Down
LRRC8D,1.13178934484892,5.52259082023072,0.0327490138510462,0.11071517782273,Up
DLGAP2,-1.60467178269577,-2.32457820251038,0.0327540076819989,0.11071517782273,Down
C7orf31,-1.06510605524183,1.92995940807062,0.0327775064226363,0.110773840824767,Down
KRT33A,8.03707597806771,-0.692713943249526,0.0327980373866838,0.110818576061365,Up
TRIM62,1.21438241364648,3.65381456864282,0.0328282762735856,0.110871034734297,Up
LAIR2,4.09347246161959,-0.335738478550147,0.0328308626980816,0.110871034734297,Up
SLC22A23,1.613079092053,5.55001635520295,0.0329800863208139,0.111328672605196,Up
KIR2DL4,3.55033706343206,0.942358132013488,0.0329910758585447,0.111328672605196,Up
EBF4,-1.21309979607863,4.53474082320368,0.0330139439386433,0.111384024657209,Down
TCTE1,-1.54110279186665,-2.097842964654,0.0330263943191858,0.111385314174134,Down
DLK2,2.79235347982916,3.14155445808364,0.0331408596646992,0.11170867447271,Up
PXMP2,1.22330938279876,4.2174181475317,0.0331554426057027,0.111736940220714,Up
PBX4,1.36481493772197,1.8402775353157,0.0332884855009848,0.112122434818374,Up
NKX3-2,-1.67106373998526,-1.06135367618846,0.0333258961780314,0.112206518784296,Down
WFDC5,6.63043226946185,2.46041974535036,0.033387559224281,0.112302078832736,Up
SARS2,1.09524330222576,3.08591670433947,0.0333892717315039,0.112302078832736,Up
CSF2,4.78437168789194,0.214157653038392,0.0333916497294674,0.112302078832736,Up
NOP16,1.06768825221898,4.99761580787952,0.0334506412568957,0.112479496803773,Up
CASP5,3.19943688288218,-1.01929398690693,0.033483121527684,0.112546733994061,Up
UCMA,-2.83062227137679,-4.03106473748711,0.0335488227024333,0.11270454133126,Down
CHURC1-FNTB,-1.45161471248239,-3.7694361292875,0.033572490811104,0.112763041975448,Down
COMMD4,1.05944357541349,6.69888695481191,0.0335901236453255,0.112771056963411,Up
FNDC4,-1.44577535274634,2.27481517382694,0.0336285383146597,0.112825185302068,Down
LPCAT3,1.40794251114206,4.00142181068937,0.0337946610790168,0.113137183483085,Up
FUT3,2.8135297412843,5.36114463019232,0.0337968314054298,0.113137183483085,Up
OR2L13,-2.48555686830671,-4.27884142952944,0.0338708067748048,0.113342733138406,Down
NFATC1,-1.05593352732472,4.2171864431583,0.0338892722780104,0.113370317186643,Down
MTHFD1L,1.22172684323008,5.48522345745003,0.0339068688156531,0.113400267992251,Up
AC008687.4,2.81629686138468,-2.284757768005,0.0339287687604967,0.113431429770398,Up
CEACAM1,2.47229651794874,5.69940562062785,0.0339855147014806,0.113579023182149,Up
CYP2D6,2.34888123738912,1.22975385656858,0.0340898169993191,0.113852927305932,Up
PCLO,2.76199380932158,3.7044098605588,0.0340971752860586,0.113852927305932,Up
ZNF534,-1.53845115619483,-3.71624672569793,0.0340990464477001,0.113852927305932,Down
CTNNAL1,-1.31160043805647,5.02624542725716,0.0342495580485469,0.114313130621122,Down
NHLRC1,1.82544123412824,1.77400960725397,0.0342584759548547,0.114321732642241,Up
PALD1,-1.09272027332079,3.52776310826024,0.0343418607760759,0.114557078587428,Down
ICOS,2.47221530412683,1.44023933964782,0.0343480624982604,0.114557078587428,Up
BOLL,4.73440793751236,-3.42626673864193,0.0344442395584078,0.114794165085284,Up
PGGHG,2.42877016478921,7.10298247656868,0.0344482347987698,0.114794165085284,Up
KBTBD8,1.71796314125622,1.25716164079873,0.0344509832100094,0.114794165085284,Up
LRRIQ3,1.78820908529091,0.039442024650842,0.034474918730917,0.11485269488515,Up
ARTN,2.94188585309571,3.40792698515234,0.0345288016892436,0.115010954084068,Up
BCAN,-1.29692784839085,0.693061242567886,0.0345475126733326,0.115030776269656,Down
KIF6,-1.78791162358187,-1.29055634592279,0.0345754143175883,0.115038700894283,Down
FZD3,-1.4286662521657,3.00241021136828,0.0345974263730568,0.115090700646903,Down
DUSP15,-1.71599719002828,0.400562868458959,0.0346190709717261,0.115141459070323,Down
KLRF2,7.01177098066014,-1.6383008434937,0.0347301411644736,0.115425704183495,Up
IL17RB,2.21990991951202,3.95972985657393,0.0347661635932444,0.115502843115201,Up
TNS3,-1.05506646082868,5.90755216367459,0.034855109673891,0.115734369690655,Down
GCLM,1.80401522456661,5.44003678901615,0.0349155744281173,0.115913792476331,Up
AC090360.1,-1.22593823578256,-0.646779238636294,0.0349389970497179,0.115937842752195,Down
H2BC6,2.57304368658246,-2.40814382342889,0.0349421096791695,0.115937842752195,Up
LILRB4,2.685085526026,3.89829873849221,0.0349599283298959,0.1159756224081,Up
PCDHGC3,-1.485709315755,3.56057647877364,0.0349980370497079,0.116059335664196,Down
SV2A,-1.55416295876031,2.89800151046474,0.035006713141497,0.116066759459579,Down
DNASE1L2,2.05960095497872,0.434341616506676,0.0350541478502709,0.116202663309503,Up
S100A10,1.68202163820524,9.06385946005621,0.0350860603420464,0.116265698946351,Up
ITGB8,1.51391433663339,6.41514445304092,0.03510717813053,0.116314300200929,Up
CHCHD10,1.6167273281531,5.42815966017819,0.0352514724375569,0.116706761632726,Up
ADGRV1,4.30454967569943,3.06122081167692,0.0352515265586149,0.116706761632726,Up
FASLG,2.9306295459518,1.33831542762562,0.035259200638412,0.116710737563901,Up
PPP1R3F,-1.00118979652124,2.5900029013595,0.0352938888091636,0.116782678515181,Down
AQP6,5.14925852810469,0.598720694827569,0.0353450156298103,0.116908939975322,Up
SHANK2,3.3692808188853,3.2345968502734,0.0353547167022307,0.116919578529204,Up
ARHGEF4,2.31193153362636,6.04363533142058,0.0353689101674479,0.116923624920991,Up
KCND3,-1.5478443238526,3.46107699236079,0.0354086044343902,0.117011938774204,Down
RINL,1.47842303803289,3.73955988207947,0.0354353764999151,0.11704451629964,Up
C10orf99,6.87532148462997,5.53339866726678,0.0354393504627019,0.11704451629964,Up
MTSS1,2.51538066743557,6.43813257931342,0.0354615976298155,0.117079766574908,Up
CHI3L1,3.50701727198482,6.29656992829941,0.0354705264452936,0.117087805164527,Up
TIFAB,3.28606041146155,-0.231991108561501,0.0354915884756827,0.117135885084488,Up
GFPT2,-1.53119080841018,3.59867381524198,0.0355759396836738,0.11734983397304,Down
ATP13A5,8.48213228042952,1.49464285565328,0.0355839047670454,0.117354637451953,Up
YEATS2,1.07692692126962,6.37540676852006,0.0357044985568735,0.117666260095125,Up
GHR,-1.69151505312965,1.95600224477671,0.0357135622773368,0.117674621319514,Down
JMJD7-PLA2G4B,1.72416247789801,3.05695539948278,0.0357483879143406,0.117746334325093,Up
TMC8,1.71271968804757,4.6803732854568,0.0357796418665678,0.117827752119492,Up
CIB1,1.17478994005864,7.72269396997508,0.0357937383506274,0.117852648367752,Up
C20orf204,2.12955521208323,1.3242423907282,0.0358465763773203,0.117983529040359,Up
ONECUT3,6.39533709429606,0.814364315232892,0.0358677627132053,0.11803171413015,Up
RHEBL1,1.28888583685324,2.13164991134737,0.0359017106220676,0.118100317919336,Up
PLA2G2F,5.99440500312067,2.01844647083301,0.0359355364014551,0.118190025778591,Up
KRT8,2.97083435879158,10.3858650027234,0.0359732689569734,0.118249414638875,Up
AKR7A3,3.53232829948044,2.57477754144526,0.0360850876019053,0.118508948900246,Up
LRRTM2,-1.3756882331926,-2.22113994400537,0.0361167159933737,0.118585600434594,Down
RDH12,5.21796395071994,1.61934018199779,0.0361301890543818,0.118592264454852,Up
ICAM5,2.93363158259306,2.08028526696857,0.0361392282205348,0.118600343068118,Up
TUNAR,-3.02056727214753,-2.74179095402864,0.0361923352145263,0.118716631557142,Down
GABRQ,4.82764572518442,4.20438541984573,0.0361944161769058,0.118716631557142,Up
PDCL2,5.361307546007,-2.99578331230224,0.0362482693952075,0.118871643724189,Up
DLX2,8.67662620652673,-0.0804376335713482,0.0362728557223983,0.118930639875403,Up
SPINK5,5.47011571350825,7.09333682585441,0.036286912996322,0.118955098422488,Up
RXFP1,-1.75021404785392,1.02024265409255,0.0363181644348392,0.119035903428495,Down
CSPG5,2.42452704661978,2.37708573629702,0.0363343693925517,0.119067371891623,Up
APOBEC3H,1.95671419347818,0.50897446851068,0.036419938547086,0.119319807102229,Up
LAT,1.54869045048882,-0.214897438671311,0.0364246377310408,0.119319807102229,Up
REL,1.62936817725309,3.83588381842766,0.0364414470464679,0.1193492317976,Up
DRD1,-2.13406261553796,-1.80248324203655,0.0364468591390785,0.1193492317976,Down
SPRR1A,7.39924377331011,6.898579966875,0.0364754724523623,0.119421239933919,Up
LGALS7,7.4023918547889,4.73270170984415,0.0366259535855176,0.119848628520305,Up
CCDC167,1.12864903019629,4.42921541322113,0.0366395044870667,0.119849467689008,Up
CASP14,9.03058649668387,7.82538019061315,0.0366756383031654,0.119909289374705,Up
LHB,2.8583664874175,-1.28785745419889,0.0366777443650303,0.119909289374705,Up
ZNF570,-1.29714297851214,2.04720621460666,0.036727597632353,0.120028744845265,Down
GPR68,2.78915708914062,4.81156112561015,0.0368199162444325,0.120308642603682,Up
MS4A4E,-1.24499868632138,-2.15740279037332,0.0368404333241283,0.120344637442056,Down
ABI3,-1.11117331141956,3.62823018098445,0.0368534622126354,0.120352820810327,Down
ZNF536,-2.28010316037402,-1.93826195429969,0.0368908653362134,0.120431342026422,Down
RHCG,6.21258216613504,8.67199445283565,0.036929885885029,0.120536901250375,Up
PLA2G4B,2.23185635408113,0.515183805224302,0.0369537335353835,0.120592907808681,Up
COL12A1,-1.39703160201001,7.3535434479722,0.0371443086656157,0.121093891982402,Down
ZNF671,-1.12672104434055,0.779419750830736,0.0371475494484007,0.121093891982402,Down
RGS6,-1.68653270898715,-0.00870666025047166,0.0371575499389013,0.121103478140427,Down
LRRC56,1.63500050277427,2.98712938791621,0.0371639237133102,0.121103478140427,Up
IL36RN,6.3970690975257,3.17510579529638,0.0371766279031873,0.121103796678516,Up
SLC40A1,-1.50406527756569,6.47760955993315,0.0371774550535543,0.121103796678516,Down
SLC44A5,5.00053737941772,3.60892707633019,0.0372053865772112,0.121161488775741,Up
CPNE5,-1.10135138390101,2.41901509785061,0.0372086058431102,0.121161488775741,Down
WNK4,4.09258475614359,2.771759033199,0.0372577494701351,0.12127770769932,Up
CXCL16,1.25661441782913,6.79451875871392,0.0372915840417463,0.121322132853245,Up
RASL11B,-1.53771878208954,2.48038255662478,0.037314567144008,0.121341320458043,Down
AC005324.3,3.13898097222449,-1.45972408634476,0.0373540938597039,0.12141437908357,Up
APOBEC3A,4.74107132748276,4.83513698769188,0.0373781815610555,0.121428579017267,Up
STYXL1,1.00955876071939,5.24174432371335,0.0374550496094576,0.121656376231043,Up
TRPV6,3.83789840569974,3.30966932022804,0.03748181365172,0.121721379708305,Up
