,logFC,logCPM,PValue,FDR
LINC01852,-1.3464966037376,5.7580151336848,0.00545331303762476,0.0430486397642997
AP001412.1,2.45208472624624,4.85249915704919,0.00545547741671942,0.0430486397642997
AL627171.3,-1.1773255967208,4.28729999035739,0.00545691217422321,0.0430486397642997
LINC01013,-1.84153034545136,3.655003027266,0.00546385183837188,0.0430486397642997
LINC00466,6.29226253645937,4.46268743371415,0.00546577095274801,0.0430486397642997
AL391834.2,-1.18178273044447,7.08030408305374,0.00548025653930035,0.0431178144574921
AP003059.2,-2.04649194353964,2.95499181646847,0.00548879990164546,0.0431401414307082
DEPDC1-AS1,2.84732345084839,4.67144003954397,0.00549538100518718,0.0431470153480999
ELF3-AS1,2.10974718524735,8.05513038844142,0.00551704548281229,0.0432721793522238
AC079336.2,2.61431183865173,4.23564656933617,0.00553456304821624,0.0433360715185061
AL645568.1,-0.940333144417819,6.77722687241461,0.00553665455453999,0.0433360715185061
AC093510.2,-1.5616766093706,3.86924214857517,0.00555314547412345,0.0434201995138029
AC074117.1,1.19295437823111,9.33448090538774,0.00556733663948757,0.0434861904247577
RNF213-AS1,-1.36031569575393,6.58010810926434,0.00558871713338017,0.0436081426682017
HOXC13-AS,6.38912044698449,8.09162535701744,0.00560782176452683,0.043712103465554
AL583785.1,-2.58974978231319,3.04971035988004,0.00561925284842665,0.0437560976178722
AC027348.1,-2.30704175068183,3.97308015808487,0.00567110529326015,0.0441144311958231
SLC8A1-AS1,-2.27240081816686,3.88995801074668,0.00568263755643773,0.0441587076713522
CCDC13-AS1,-1.64447661298508,4.61642568804398,0.00574050715138207,0.0445626022295686
AC005730.2,-2.45508327915584,2.93066012208552,0.00578033167402597,0.0448257310639081
STARD13-AS,-1.98139815352468,3.61070169718367,0.00579108833266632,0.0448631341017316
AL391244.2,1.13363244466355,8.39225290586911,0.00581358582121092,0.0449346976246534
AC016949.1,2.25547777802278,5.46295386230942,0.00582262138338769,0.0449346976246534
AC104596.1,-1.30497308323923,4.32334405729518,0.00582329040954545,0.0449346976246534
AL157895.2,-2.11721697820288,4.62431442677243,0.00582409782729273,0.0449346976246534
AL161668.3,1.57527142646306,5.60786355380999,0.00584476451622538,0.0450481799257697
AC006333.1,-0.939300714714894,9.05679412702529,0.00585290826449103,0.0450650095598948
AL050341.2,-0.829901549822693,9.40036260526118,0.00586917855968457,0.045144312400585
AL357874.1,-1.59796374562822,2.99114041789149,0.00591905418543154,0.0454816755041137
SREBF2-AS1,1.22310872447239,9.44645647523065,0.00597141574799058,0.0458374360107175
AC091153.3,2.12108474978013,5.13798246098425,0.00598031790202362,0.0458592126340777
LINC01122,-2.18472442641984,4.07279158976341,0.00617927788650977,0.0473368997972648
AC004540.2,-2.35933849097596,5.99516924892987,0.00618871196976971,0.0473611854285716
DYRK3-AS1,2.85312628452103,4.13227216876465,0.00624447159544013,0.0477395851699928
AL445524.1,2.74964557645113,10.1544057514236,0.00630494687039145,0.0481532356434644
AC099811.5,-1.92042924146773,2.75076474421182,0.00635954195035978,0.0485211873730275
AC092611.1,2.32485581476345,5.34298018891765,0.0064050439079733,0.0487040561123565
AC100814.2,-1.18895438731967,6.96076112779782,0.00640532557611164,0.0487040561123565
AC003986.3,-2.73002624473206,2.60941246598274,0.00640575941888342,0.0487040561123565
PTOV1-AS2,1.34195274033828,8.86300739484486,0.00640927599944383,0.0487040561123565
AC068580.1,2.88783880915183,4.9541149833535,0.00642690965369205,0.0487572135881662
AC104794.3,-1.07620395892852,9.26211983750937,0.00642916835701649,0.0487572135881662
AC000068.1,1.85177721142009,6.44900265552137,0.00643762530746664,0.048772429809374
AC106795.2,3.28193587976254,6.47633118094256,0.00651496532372215,0.0493089617744376
AC006064.3,3.28598375659606,4.07985865699498,0.00652233275117496,0.0493153579316339
AC015660.1,5.96343397586589,5.75648585205463,0.00654258780042836,0.049419087271767
AL118516.1,-1.07114725737502,8.73041963244276,0.0065589015889629,0.0494928691757969
LINC02269,-3.38321417725471,2.32850555387158,0.00661594181854857,0.0498735155434155
AC109809.1,-1.88094614806659,3.01849817469141,0.00663089183128011,0.0499117540490133
AC092375.2,-1.41939654384378,4.78804202326192,0.00663474640771077,0.0499117540490133
GTF3C2-AS1,1.77319772221244,4.89864526359457,0.00664081795705692,0.0499117540490133
AL513327.1,1.68831975062647,8.40206259929558,0.0066630376078763,0.0500290241838657
AC087741.1,1.75615928701515,9.05174985471179,0.00667270109042991,0.0500360401738308
AL035461.3,2.09128391431001,8.54228430662023,0.00667720731852867,0.0500360401738308
AC068305.2,2.95494658600338,4.22827643970282,0.00675235257415202,0.0505490473397658
AL355297.2,-1.6207046522531,3.16040328765696,0.00685194639618231,0.0512438839777789
AL024507.3,1.79319551532731,7.03468028196947,0.00688296448595957,0.0514249945438145
AC099343.3,1.86985188717865,5.79882787906323,0.00692689823841938,0.0517021496354284
LINC01232,2.13943357542247,9.16129286877279,0.00694114428797482,0.0517179638066474
AC087289.5,1.88186202171654,7.22038645593965,0.00694726495185545,0.0517179638066474
AC124319.2,-1.87460931042004,3.51078423990515,0.00694953726062079,0.0517179638066474
LINC00184,4.68243557668961,5.23733363098106,0.00695684234728835,0.0517214208336747
LNCTAM34A,2.05525704165288,8.23189520752322,0.00702366059123003,0.0521668936446859
AC244517.1,-2.36826963795749,4.49052469389572,0.00704011723276163,0.0522378080440733
AL603832.1,2.21298054173983,4.93229108950356,0.00704778893799605,0.0522434629021452
AC092143.3,2.4749689320905,3.86916036215401,0.00709528956442242,0.0525440591543564
MAMDC2-AS1,-1.23096307106554,5.75268904015374,0.00712927235898177,0.0527440590080834
AC008649.1,7.41575295897757,5.45515199538974,0.00719424038071018,0.0531345799317871
AC010168.1,5.55993180986566,5.53842292414082,0.00720393410196725,0.0531345799317871
LINC01139,-2.60462235084069,8.13048156531944,0.00720458005395931,0.0531345799317871
AC025171.1,1.44911979908584,9.74341292979265,0.00721016783626684,0.0531345799317871
LINC00987,-1.53683635707587,6.51332385266254,0.00723044579050892,0.0531546698807888
SNHG12,1.37211997523526,11.5659414892264,0.00723188575462199,0.0531546698807888
LINC02014,3.09874955561495,6.12848966552094,0.00723908272962796,0.0531546698807888
AC093520.1,3.4791031395208,4.65991497655061,0.0072410144130687,0.0531546698807888
LUCAT1,5.36031509807265,6.67638850254343,0.00726431364815963,0.0532739820501794
LINC01269,5.13105176588064,6.84201597094667,0.00732504847047317,0.0536547920846465
AL390066.2,1.7957387939883,6.70288425567816,0.00733043251202749,0.0536547920846465
AC012615.4,5.29856064839487,3.68536330660815,0.00735731143954145,0.0537818631436076
AL133153.2,5.0450230937555,3.50086908947028,0.00736201935638591,0.0537818631436076
FTX,-1.05801175737257,7.15504454748817,0.0073826806644441,0.0538807417990945
AF233439.1,4.25778017410003,4.86374237108404,0.00742288163658478,0.0541218978343467
AC083799.1,1.47517981663842,10.337688731897,0.00743556663739274,0.0541621573654398
AL512770.1,1.38640066069347,6.38086351515302,0.00745433182727288,0.0542465860885565
AC084824.5,-0.94819232353187,6.56283743524644,0.00750847645470764,0.0545880677635043
UGDH-AS1,-1.16380355540074,6.93244058308152,0.00751697662328324,0.0545973681543176
AC008750.1,3.23638478244669,4.11658796685291,0.0075512484896274,0.0547936562668645
AC017071.1,-1.28981298465942,4.17763631366889,0.00760886147540382,0.0551587743197778
AC008115.4,-1.36853266343251,3.93904487788512,0.00761839593353492,0.0551749920052275
AC008035.1,-1.2996698036783,5.083785941915,0.00768387769144563,0.0555841796368417
BDNF-AS,-1.31259778950937,7.42668085964417,0.0076895981880884,0.0555841796368417
AC011374.1,6.53003712490594,8.19704386099708,0.00769703731264969,0.0555848129139869
AC243919.2,3.07752879682599,4.90528988031122,0.00773161160916858,0.0557448538368779
AC099066.2,5.78648792060837,5.59183391291006,0.00773394414427786,0.0557448538368779
AL031123.2,3.33721925622059,7.47888206414927,0.00774906172379455,0.0557934352464056
AC004918.5,1.96681169166583,7.0045066564036,0.00775544246051742,0.0557934352464056
AC139530.1,-0.895994736339004,8.6371837662779,0.0077727877152382,0.055865064557905
GRTP1-AS1,-1.35825082254353,4.83763854647237,0.00780779254523351,0.0560163541800569
CD44-AS1,3.39446586194428,6.77021969401538,0.0078086545834916,0.0560163541800569
AL121906.2,2.64252257488277,5.08033848172503,0.00781625652271424,0.0560177398751112
AL162412.1,-2.11129587415783,2.84649322094907,0.00783177009078114,0.0560757705079509
AP000695.1,2.93033965376105,6.99343832056251,0.00784260939205501,0.056100255074104
AL033384.1,4.80168400013734,9.10571437659221,0.00788468388183815,0.056347915718883
LINC02178,9.75079770550422,7.69104333860852,0.00790183937411724,0.0563575915014968
LINC02604,1.30478793969387,9.44352083284153,0.00790250478191131,0.0563575915014968
Z98257.1,8.31910038572956,8.24888606969775,0.0079083989661537,0.0563575915014968
LINC01409,1.46958341874297,6.57621068710393,0.00795559618852421,0.0566405487584101
AC107398.3,-1.74751085995778,3.22740289655884,0.00797453555261931,0.0567219786579065
AC004908.1,-1.15355962855061,5.11735759665811,0.00798306911317214,0.0567293097412543
AL022476.1,-1.21276367235197,4.83196612825505,0.00801042782740304,0.0568702768103234
DLEU1,1.53519599845535,9.75524151989938,0.00802357081973944,0.0569101491257504
AL591848.4,-1.75352835932973,5.67061221809899,0.00806576014356092,0.0571557754877827
SCAT8,8.59750937820642,6.56909243472948,0.00808319205956579,0.0572256696276937
AC002128.1,1.66103185586664,5.90983417330865,0.00812788446590693,0.0574882455067561
AC109460.2,2.26850619595034,6.99448761577093,0.00818144125752489,0.0578129694842483
LINC00299,3.21311766948003,5.18752362168255,0.00820426512004544,0.0579156176990925
LINC01497,-2.73431296516263,3.06482821914541,0.0082112871542689,0.0579156176990925
AL021392.1,2.36384705234145,7.79555230948053,0.00828488666451699,0.0583802684719599
AC245140.2,1.42623820973191,7.51259564481314,0.00830079533053697,0.0584379082813688
DDX11-AS1,1.73872312329143,7.58205892760073,0.0083387826598596,0.0586507308755334
AC068831.7,3.66398303983405,5.57225227622438,0.00834725537225903,0.0586557601019057
AC007684.2,-1.45147465257087,3.63542965426296,0.00835808599304506,0.058677333512919
AC084809.1,1.86283985025908,5.33166072104108,0.0083993420971676,0.0589122686425642
AC027807.2,-2.02760715898876,4.71947207343638,0.00841401338605622,0.058960477490242
LINC01176,1.94291651651392,8.49041332073544,0.00846733973479028,0.059226559834478
SLC26A4-AS1,-2.37485840724307,5.54568857436934,0.0084676512605569,0.059226559834478
KLF3-AS1,-1.30154357154638,7.27809921739827,0.00848886164197702,0.0592359503905543
AC116447.1,-1.20660372204505,3.90678834643224,0.00849997425062964,0.0592359503905543
ZEB2-AS1,-1.53086441140518,3.84987383429388,0.00850756306447736,0.0592359503905543
BAIAP2-DT,-1.11397446839319,10.6906600065366,0.00850996289482302,0.0592359503905543
AC012313.5,-1.36769348414833,6.0573631223156,0.00851105597849178,0.0592359503905543
FAM66A,-2.20457570786776,3.19241870534233,0.00851600027437277,0.0592359503905543
AL132822.1,-2.75682633333519,3.9639153589009,0.00854227034796616,0.0593640681075111
AC073352.1,2.32563215840174,4.68070429456555,0.00861886229551352,0.0598413386743597
MIR210HG,2.05520534210897,10.7494638705528,0.00867778564208447,0.0601951717796337
AC009166.1,-2.8922060314532,2.56448542423495,0.0087352776871224,0.0605384368399015
AL355802.3,1.71748902183793,5.52006770748652,0.00877831708561544,0.0607415871202382
AC025178.2,1.83194246223549,5.45844001219878,0.00878274934081408,0.0607415871202382
AL161457.2,-1.34037215312652,4.38078513935835,0.00878869148386994,0.0607415871202382
AC026254.2,-1.56658288805188,3.30250530320087,0.0087995589050464,0.0607611551425167
WDR11-AS1,-1.78808433983969,3.55673754455601,0.0088331194726353,0.0609372411793754
AC046143.2,2.18791496891207,5.42479251325021,0.00886606928951391,0.0611087966253552
C6orf99,2.31677649011699,6.11724658296145,0.00889353349520743,0.0612422648062508
AC008870.4,5.66404288618379,3.95434276332788,0.00892474236841367,0.0614012530005239
LINC02550,-2.14538574138866,4.24572811312436,0.00897104365665118,0.0616636918981269
AC068870.2,-1.13495020075089,7.33163549284818,0.00899250090870766,0.061741797033649
AC015802.1,3.28878540905606,5.37790761252443,0.00900474649089575,0.061741797033649
AC025171.3,2.43886828888634,4.79931906072984,0.0090069041301567,0.061741797033649
AL137782.1,2.10222101215921,7.18892203284239,0.00904054425126081,0.0619162636628469
AC011468.3,-1.3989752695155,3.3212231919444,0.00913972454216622,0.0624984116345298
AL353719.1,-1.20314375000568,4.30536167051173,0.00914207687710488,0.0624984116345298
IGF2-AS,-2.21163119698161,4.5920731914933,0.00917029864764607,0.0626347137080867
AL118558.3,-0.982415736603035,7.31540364067612,0.00918717286652045,0.0626933339745136
IL20RB-AS1,7.33416037954214,5.37900747487836,0.0092019948676226,0.06273785680261
AC008050.1,-2.02368174668588,2.81008884985766,0.00922490525243914,0.0628373951474706
CASC15,-1.57841602035159,7.95096673891754,0.00930973300095753,0.0633141852540644
AC090197.1,-1.47549783112147,4.97952285570243,0.00931164845953175,0.0633141852540644
AC011461.1,2.06171455619789,4.80721413839272,0.00934432099434131,0.0634568853979565
AC007285.2,2.58895450399842,3.57103388078926,0.00934942075563067,0.0634568853979565
AC087164.1,-1.22626230921375,3.36979193578657,0.00936475806512001,0.0635039782335179
COL4A2-AS1,-1.8830132666765,2.9003481753677,0.00943188144395687,0.0639018419334748
AC005332.7,-1.54462469354786,3.86864824072616,0.0094752090457835,0.0641379190646097
AC020911.1,2.22189017449565,3.67751965648419,0.00951170182996742,0.0643273502114344
AL031118.1,-1.45028924684374,5.42142683101989,0.00953886621847014,0.0644534115083581
THRB-AS1,-1.56020362993652,4.25036746376264,0.00955340259961891,0.0644939973711773
AL121583.1,-1.26871543046365,4.53399681162107,0.00957078517760328,0.0645537080533973
AC046143.1,1.98294824906689,7.25613436358974,0.00959154195314641,0.0645947089599946
CPB2-AS1,-1.8717943262093,3.66008926494399,0.00959716800142858,0.0645947089599946
SRP14-AS1,-1.00320399669016,8.13746507972294,0.00960249343619017,0.0645947089599946
AL645608.8,4.5625272246503,5.17416164873576,0.00968904496527888,0.0651189946510876
AC100778.3,3.25229815960434,3.50702083816254,0.00970128730184062,0.0651433688181323
AC009812.4,-1.66062486749638,6.58149990503432,0.00976930385001615,0.0655118722888281
AC111182.1,-1.55455451949144,3.69453610915469,0.00977349450361039,0.0655118722888281
AC091132.2,2.88813246746739,3.78596178266505,0.0098031190682744,0.0656522438221637
AC010761.1,1.15339759225372,7.61911837783653,0.00982760841362236,0.0657580063853085
LINC02762,-1.58575278365195,7.8170386612319,0.00986934941199073,0.0659425996731662
AC026401.3,1.71800932741665,11.3673199856563,0.00987263891416798,0.0659425996731662
AC245452.1,-0.826406114371487,8.47056300477974,0.0099112755159903,0.0661422366958541
AP000894.2,-2.56875962450107,3.47635298044584,0.0100499147496824,0.0670082940232351
AC106886.3,-1.48561477382578,3.57784700330342,0.0100657485108348,0.0670547352338519
LINC02783,5.50465757480637,6.30294473724656,0.01012522318331,0.0673915602896185
HHIP-AS1,-2.01290379882324,5.7772403905408,0.010137938137578,0.0674168427952744
AC011498.3,4.9220063072567,3.41919597810597,0.0102126419772756,0.0678196744312512
AC022558.3,1.82444863900014,4.32470581664175,0.0102164540639062,0.0678196744312512
AC004540.1,-1.72579765907011,5.90871311420759,0.0102440766671277,0.0679433891931159
LINC00964,7.22943583417438,6.95789953541736,0.0102668554674981,0.0680347889480745
ST3GAL5-AS1,-2.16550875247287,3.30991572531817,0.0102774481592027,0.0680453463500275
AL645933.3,-1.3181239709646,8.10216547582331,0.0102972410220697,0.0681118047915782
BACE1-AS,-0.834289043583753,8.36672661460913,0.0103055025369085,0.0681118047915782
AL589765.4,2.4393929821187,6.32563425648977,0.0103193835440021,0.0681439816386024
AC114956.1,4.13635352270835,6.00376673404104,0.0103382931848822,0.0682092799047944
AL118558.4,-1.20065308481644,5.11007672928862,0.010448420313019,0.0688437756949713
MMP25-AS1,1.64934276035256,9.59512082358927,0.0104526721991571,0.0688437756949713
AC093249.2,2.17652351105695,4.58054633420006,0.010484594018683,0.0689939211272955
AC110597.1,-2.0662281055743,3.64838059898251,0.0105246257092531,0.0691971260762287
LINC02587,-2.98361563575937,2.31397737764711,0.0105404906489081,0.0692412248448252
LINC00628,6.05163851675551,4.26393544934873,0.01062664516523,0.0697465834151944
PABPC4-AS1,2.85144307326872,4.12476858535921,0.010685681281202,0.0700732317148034
ARNTL2-AS1,5.63768154169119,3.93862469507485,0.0107735140059287,0.0705282560171224
AC013391.3,6.53384000864201,4.66860884752638,0.010777832557632,0.0705282560171224
AC010997.5,2.94020752288736,4.19667916396106,0.0107917841493415,0.0705282560171224
AC093591.2,2.27583544658944,5.29354644129796,0.0107923809300107,0.0705282560171224
AC079766.1,-1.34881446498754,3.53975307049909,0.0108933037791993,0.0711263124995907
AL138976.2,-1.24649130446026,6.14410669311044,0.0109209610081519,0.0712262915474256
