,logFC,logCPM,PValue,FDR
MAB21L1,-2.45061285937955,-3.13895543109572,0.0102789084145949,0.046042088664239
PGK1,1.36227125543789,9.35986464552474,0.0102809455885871,0.046042088664239
PPFIA3,1.89189921616515,4.82348610770935,0.0102989475369069,0.0461112550510136
UBXN6,-0.720227505745427,6.82127761604882,0.0103032370946841,0.046119008147258
CTSC,1.87926869769558,7.81275517521408,0.0103193305948268,0.0461795806961349
HMCES,1.09903957304479,7.04485393525054,0.0103393130134066,0.0462482733886011
HAT1,0.825679997102185,6.23821920448241,0.0103398108724044,0.0462482733886011
TFB2M,0.938841514929604,4.19891444839443,0.0103531490968017,0.0462748556119231
APLNR,-1.51426777705922,2.95517971595013,0.0103547902632286,0.0462748556119231
UBALD2,1.42743365671794,6.86252440588199,0.0103555228124786,0.0462748556119231
AGTRAP,1.42703206003715,6.54503318896882,0.0103560200995069,0.0462748556119231
CPLANE2,-0.931364277712428,1.56660913537189,0.0103607073777658,0.0462843295394244
OPA1,0.962752037879158,6.69322257910679,0.0103879138897922,0.0463943738996666
SFRP5,-3.00355946809571,-1.01961897643612,0.0103976990161873,0.0464258541352875
SSX2IP,1.15191207913844,5.37571826380586,0.0104001123046271,0.0464258541352875
RPUSD1,1.10011828003849,5.13609352188524,0.0104152178214011,0.0464817765643224
DUSP13,6.87938887167229,-1.75632775063985,0.0104193827771224,0.0464888570827809
CAT,-1.02036783610898,5.54188840776984,0.0104281399784406,0.0465029263129265
UPP2,-1.79782484561671,-3.24309765796074,0.0104306484361669,0.0465029263129265
ACTN3,-1.53656111200431,-3.02672343506583,0.0104321965534701,0.0465029263129265
PLXNB1,1.21725151913468,7.21567268101733,0.0104328528527891,0.0465029263129265
ZKSCAN2,-0.889898986943577,2.68081067632974,0.0104419395006051,0.0465319251596415
TMEM254,1.21402886790162,5.3047087935258,0.0104456633728207,0.0465370176950721
RAB28,-0.717778199534645,4.04424013374562,0.0104637443371851,0.0465930216668127
ARNT,-0.604799657991388,5.84682124512104,0.0104653998765701,0.0465930216668127
OLFML2A,-1.55841757198189,6.0598693241366,0.0104659865640927,0.0465930216668127
LNP1,-1.10713072648983,1.60093565381559,0.0105009173763587,0.0467362993629347
SERINC5,1.40147628488463,6.23271895142188,0.0105033546876656,0.0467362993629347
FAM78B,-1.766055525301,0.981286261239476,0.0105278334246673,0.0468273790004952
FAM110C,2.27401869186843,5.71736815864284,0.0105296591505307,0.0468273790004952
NIPSNAP1,1.03010552788919,6.22162483361225,0.0105337357453556,0.0468273790004952
RPS8,-0.9272870741652,10.2844048834702,0.0105342123808102,0.0468273790004952
NR2F6,1.28889591648658,6.43797885302598,0.0105383161783919,0.046834074610896
ZNF154,-1.19470654764971,0.00374420644809444,0.0105528868921074,0.0468872722189987
LGALS9B,5.26260775004788,0.873948418335149,0.0105601327074518,0.0468985124298366
ERO1A,1.74884636635937,7.69572413525054,0.0105606189941839,0.0468985124298366
ZNF358,-1.1092683528958,5.46944823786903,0.0105669453246548,0.0469048610402669
TOR2A,0.916226858871994,4.50006284799832,0.010569400925972,0.0469048610402669
HHIPL1,-1.7152310346587,1.81123117957864,0.0105698530452914,0.0469048610402669
BIN1,-1.2625294581438,5.35101718430051,0.0105746326642761,0.0469145243447092
NUDT15,1.0009369794611,5.22668059565474,0.0105815057656001,0.0469334683773113
RBM41,1.16936424861494,3.6979910269353,0.0105862448058193,0.0469429399530057
PSMA3,0.84513850527446,6.81229928706795,0.0106790387499713,0.0473427756729733
C18orf32,-0.706567951520119,2.65770799351208,0.0106857261356151,0.0473607773414798
CCNI2,4.07495810046743,2.30468117247804,0.0106920968459142,0.0473613792459632
NIBAN2,1.30790160591172,9.00268936950841,0.010693591033961,0.0473613792459632
RASSF5,1.85615284381944,5.6606472876492,0.010694853218004,0.0473613792459632
RAB11FIP3,-0.972074635103767,5.29088565957137,0.0106963691785669,0.0473613792459632
MAML3,-1.32066434046683,3.62944722088613,0.010705643508937,0.0473908059086997
RHOT2,0.824675311403584,6.63923465446787,0.0107237263790646,0.0474592014272298
SKA2,0.866073326911367,6.01738388546904,0.0107607980959742,0.0476026255490822
NPAS1,2.69866029651017,1.0635116161055,0.0107629614925727,0.0476026255490822
POMZP3,-1.141042853754,3.21033915600238,0.0107662956843549,0.0476026255490822
ELP2,-0.66940659160766,5.84213928792698,0.0107666947858656,0.0476026255490822
CXCL11,5.66345181466988,5.12741238847257,0.0107706503662209,0.0476084398389218
COX7A2L,-0.654088640042266,6.52918969996751,0.0107797573169202,0.0476370157902137
SLC25A13,1.02914455541045,4.99707829447443,0.0107829515865293,0.0476394553063278
TPRG1L,-0.853576227902741,6.27522657663711,0.0107888492677442,0.0476538344677676
ANTXR1,-1.28751616826122,6.49283578591545,0.0107918451868724,0.0476553927796496
ELN,-2.05967999521484,5.75960681127561,0.0107980148477501,0.0476709617299056
BTBD11,3.44150422395788,4.66839260990231,0.0108017396542532,0.0476757321826645
SRSF10,0.638490844455833,7.0058269828656,0.0108132504009759,0.0477148567620157
PLA2R1,-1.39447819355042,3.87490844814216,0.0108179563249165,0.047723588971699
HMBS,1.23561309659771,4.72750221226131,0.0108205231123852,0.047723588971699
TM4SF19,5.45215454557608,1.48771430526396,0.0108277324296375,0.0477437064579025
PSMA6,1.12527185865289,5.19857081589013,0.0108330537398972,0.047755491181014
TMEM50B,-0.696440619402287,5.38327712526065,0.0108357467824772,0.0477556867484878
TRPV3,3.6611588011356,2.90146095330182,0.0108608633209603,0.0478546836942605
ZNF503,-1.10049052172883,5.1481497980644,0.0108673599239985,0.0478716099266293
LYN,1.5261120889911,5.99510705862277,0.0108930657948092,0.0479731256180778
PRR7,1.99744301443303,2.21117389930295,0.0108963014555274,0.0479756569580366
PPIP5K1,1.04856186443758,4.53978509899509,0.0109192126931259,0.048053129756506
PRODH,3.36398462063494,3.70518453342478,0.0109192568025129,0.048053129756506
DERA,0.985038414609107,5.71525045069145,0.0109218927200312,0.048053129756506
ZNF275,-1.00550884583351,4.25161342170791,0.010932563516342,0.0480883435471203
GBP5,4.6146698343349,6.3507650119112,0.0109407743110211,0.0481044191685194
C1orf198,-0.77771112418015,5.84445854915659,0.0109415542434885,0.0481044191685194
MEST,1.96542291094856,6.13854144178084,0.0109497063652126,0.0481285240772265
PA2G4,0.905277062524814,7.8403842604252,0.0109907677846145,0.0482902035828376
EN2,4.47652517073215,1.95671856268636,0.0109918466724329,0.0482902035828376
IGF1,-2.30728230392011,2.04718763749405,0.0110023771692279,0.0483246919272056
ZNF285,-1.97352368315712,0.241143000033064,0.011008277505957,0.0483359583206578
MYH15,3.96331558061056,-0.434376691970093,0.0110103039835242,0.0483359583206578
MRRF,0.957956108864748,5.2814822543131,0.0110226644677192,0.0483706635894368
RBBP8,1.18560057912724,6.1545240490285,0.011023574968885,0.0483706635894368
NBEA,-2.08510883259206,2.77723071245838,0.0110509349637794,0.048478919074682
C10orf67,5.4253075746126,0.0985252348257697,0.0110800909434264,0.048594998713203
SLC25A30,-0.935635650370867,3.55597154901501,0.011085594326733,0.0486073117001449
PIK3IP1,-1.0805146957101,5.54334126914791,0.0111028941807075,0.0486713304347572
SPDYA,1.83816182691136,0.660934299348662,0.0111175208601239,0.0487236026028278
TGM5,5.43006136826051,2.46349670485512,0.0111447318180515,0.0488309877714382
TMPPE,1.6565201785653,1.06413800557783,0.0111478466041041,0.0488327682876574
FKBP8,-0.696607931546886,8.04380229503125,0.0111607813261907,0.048877327232724
PALMD,-1.52070061532689,4.68704935305104,0.0111634405737303,0.048877327232724
DPP9,0.858035249026148,6.31515272403026,0.011203854891937,0.049042365550285
PUDP,1.27084652732183,4.97105460226473,0.0112139115435389,0.0490744721189337
EPM2AIP1,-0.901643461149607,4.81252973753604,0.011260864190989,0.0492566635635895
CBWD3,1.52499030951483,0.410501427224511,0.0112651246484896,0.0492566635635895
DNM2,0.88930273358314,7.42322575928983,0.0112652733657963,0.0492566635635895
CPSF2,0.738691297418599,6.25158050459385,0.0112664714662364,0.0492566635635895
UBOX5,-0.796357391037765,3.74216616381112,0.011272538608898,0.0492712414832561
F13A1,-1.53496748245075,3.41893662073592,0.0112841619056189,0.049310091894888
CCDC8,-1.94525728252383,3.93864638837148,0.0112980933315266,0.0493541166835836
DELE1,-0.619583581165274,5.48659897400856,0.0112997112407007,0.0493541166835836
SMO,-1.58100262148497,4.62266893169899,0.0113103625119108,0.0493886742770046
UBAP2,0.858696445726382,5.63253257866107,0.0113138959627837,0.0493921414549614
CHD7,1.55172130717869,5.02523038010383,0.0113190601250406,0.049402724293024
ATP5MF,1.2990346375955,7.05239571261004,0.0113763807717391,0.0496408870557734
RNF207,1.8934542303899,4.29606935403714,0.0113856310681418,0.0496692301375749
GNPNAT1,1.10617996432613,5.196747693912,0.0114150239323238,0.0497854091678272
TBC1D20,-0.60517027830417,5.59925794929431,0.0114480760468714,0.0499174875755966
GSTM2,-1.81842381779512,3.62705119306599,0.011459351641136,0.0499545720719735
SHROOM4,-1.5496531071526,2.89835706798007,0.0114889213204763,0.0500713684815538
GDPD5,-1.35152223315346,3.73770557388292,0.0115031137413656,0.0501211069977819
EVC2,-1.53990775472632,2.66493535815837,0.0115191602611544,0.0501673536906878
UBN1,0.838498806990127,6.33349239444061,0.0115192925279782,0.0501673536906878
PHF21A,-0.68552909120564,5.16847346814995,0.0115570490722154,0.050319631676417
SLC5A6,1.55431154785684,5.76814431541762,0.0115636099716275,0.050336042440474
GPR180,1.05930956429575,4.59840085998856,0.0115700476129142,0.050351908873001
NRN1,-2.02338057211074,3.16389366149379,0.0115794282504926,0.0503737917149114
LRRC29,-1.09145742628609,1.07460808464033,0.0115824865288255,0.0503737917149114
POU4F1,9.72303680802364,0.938680651729567,0.0115834575956751,0.0503737917149114
NEURL2,-1.11752797020021,-0.615439596486694,0.0115914612720326,0.0503879670108984
CCDC7,1.2333878748731,0.60169499597069,0.0115923065535888,0.0503879670108984
ADAM17,1.56197502674777,5.36090968139985,0.0116019816359067,0.0504178666896596
WDR55,0.741110655959391,5.15507514814138,0.0116086034476134,0.0504344867856551
CST6,4.87051342211443,4.02541226160724,0.0116187619990705,0.0504664608150424
PSMG3,1.37703379171543,5.95858148285431,0.0116398771420633,0.0505459982830927
RUFY2,-0.678907516738821,3.74212172978253,0.0116624923467618,0.0506320098752986
MAP9,-1.95395131132272,2.00306966490893,0.011670155765158,0.0506530834005291
PLEKHF2,0.972356382260481,5.18893057233415,0.0117015149257422,0.0507769709052062
ATF7,-0.548337593685414,5.16500341813124,0.0117088181383731,0.0507964367263877
ILF3,0.651726482483725,8.54956507423044,0.0117166437017943,0.050818158754715
PLEKHH2,-1.76489345059106,3.4831233244786,0.0117682640892615,0.0510297742975913
RASGRP1,2.78063152829609,3.45353916166369,0.0117769307220555,0.0510550759602454
IKZF5,-0.69907360447885,4.16162739894364,0.0117931700905363,0.051113186714512
UNC119B,-0.914342545725697,5.18544446373876,0.0118044575247328,0.051149812345814
ACTB,-0.731446286046463,12.5125825611633,0.0118160811380735,0.05117942153475
RYR2,-1.82758918016127,0.729226747792472,0.0118169679339525,0.05117942153475
KCNK3,-2.15522893741661,1.70429273628172,0.0118354294880264,0.0512470686044948
IGLON5,5.10539382747427,-0.102670301689072,0.0118383956179084,0.0512476045596373
FCHO1,2.56052741346429,3.44299366206337,0.0118619913701085,0.0513287238246147
C6orf136,0.907148349064023,4.5141958028506,0.0118652926050884,0.0513287238246147
ZNF439,-1.48933561428465,0.943183226100155,0.0118656750361062,0.0513287238246147
CADM2,-2.48108759122235,-2.87021501194291,0.0118876371050761,0.0514113929010606
GPR137C,2.1859692713521,2.24854245179092,0.0119084051058106,0.0514888594862747
ANXA2,1.31286435126235,10.6394363623659,0.0119146187480334,0.0515033747367638
ANKAR,-0.816881907183322,0.841070720954073,0.0119425299744775,0.0516116527899877
JADE1,-0.875188260541451,4.91411389106209,0.0119513937210578,0.0516375817854474
TRMT6,1.02099734534821,5.05281273391157,0.0119863800695743,0.0517763374830917
CNKSR3,-1.27922844907282,4.68042060459052,0.0119957334395451,0.0518043290814367
CARD17,5.18915078801545,-0.361058077027734,0.0120116082451648,0.0518604637596555
DYM,-0.626062564298952,5.38714558383942,0.0120165784981378,0.051866567248891
RELA,-0.514644053251413,6.66061370846846,0.0120187752615567,0.051866567248891
TEFM,0.745985352509517,3.06923460761381,0.0120417961121138,0.0519534778419266
COMMD6,-0.912417412824247,6.23350210910555,0.0120490443745551,0.051972313414648
C2orf49,-0.545240462283303,4.34786101407214,0.0120661720839331,0.0520337437630505
ANG,-1.64497142037563,3.29075689650225,0.0120706060465903,0.0520404177474948
EXOSC5,1.40807049399136,5.21290459778455,0.0120888697139881,0.0521066987672017
PCBP3,-1.97366147705442,0.934886859109494,0.0120952786901406,0.052121862997905
INSL3,2.69694411646939,-1.47686151939739,0.0120981866611038,0.052121936798017
NKX2-8,6.09497380392631,0.0767627319345758,0.0121062855176693,0.0521443688207304
UNC93B1,1.51172645694115,6.05050110351906,0.0121182918522443,0.0521836164547325
FDPS,0.95787006307389,7.16024104079006,0.0121310523502067,0.0522260921380675
C1orf54,-1.05808584373369,2.74185058106255,0.0121380774163818,0.0522358975444715
MED28,-0.657714192898116,5.68232427920153,0.012139124276835,0.0522358975444715
PCNT,0.796219888792957,5.82780987758444,0.0121621421481896,0.0523224583469002
CDKN1B,-0.772541026217027,6.16563021256799,0.012168791434275,0.0523385757538118
TTLL11,-0.991065608452752,1.76713269541589,0.0121720143347905,0.0523399519332871
ATP1A3,3.64761015929522,1.10786259818499,0.0121979380775254,0.0524306504264134
SMARCD1,0.635447564056176,6.16605446626957,0.0121989228252249,0.0524306504264134
ENAM,-2.39200653294243,-2.72530937810175,0.0122082690672259,0.0524583153675126
WRAP53,1.13389726346152,4.52570835332735,0.0122240823598599,0.0525011232734291
KAT8,-0.630344588665592,5.28716136062941,0.012224289421219,0.0525011232734291
KAZN,1.79855504277182,5.27824012022893,0.0122269670895801,0.0525011232734291
CORO1C,-0.788156549155998,7.38560858828127,0.0122324869982243,0.0525123191852342
PPM1A,-0.558462405740979,5.93661838993609,0.0122700233597849,0.0526609191090031
SH3D21,1.89135282507082,3.63181446219726,0.0122743682427381,0.0526670298468746
PLS1,2.86490942911476,5.3119614270918,0.0122797341248134,0.0526775175518406
CCDC102B,-1.12690998731917,0.828032115747412,0.0122840123412738,0.052679898179779
PTGDR,-1.41353250371684,-0.796327704097741,0.0122888163246139,0.052679898179779
MINDY2,-0.865454129518851,4.76405653506835,0.0122890544505907,0.052679898179779
PSAP,-0.759974196198807,10.1291659736654,0.0123189407346073,0.0527954602911743
IRX3,2.15995411150448,5.52652756471916,0.0123365423926993,0.052858331592293
WRNIP1,0.795010481323314,6.44414789390252,0.0123427174082422,0.0528722249633183
C11orf87,-2.85284747316267,-1.84324225211524,0.0123584388337456,0.0529269957654237
PMFBP1,1.93092842234441,0.259564823918835,0.0123621363639653,0.0529302585234611
SENP5,0.907753141141456,5.91805018829457,0.0123651238247591,0.05293048019003
ACOT7,1.39112181046798,6.06252432973798,0.0123802091178774,0.0529713689072315
METTL14,-0.554296021931997,4.40836304267934,0.0123805517789836,0.0529713689072315
KIAA1549L,4.50752379776334,2.65642714133653,0.0123886771277226,0.0529913094118349
LIMD2,1.48827578356274,5.14232584926097,0.0123910904315195,0.0529913094118349
H4C11,2.87526772708855,-2.08359240098591,0.012403754797642,0.0530328904437955
DYRK4,-1.07034961465454,3.83166180823602,0.0124098922965991,0.053046552420029
MEIS1,-1.37221488350605,5.90691423471458,0.0124401495990759,0.0531632844919028
TARBP2,0.97518422924733,5.05710014517862,0.01246854869761,0.0532720220421585
AKR1B10,7.62356894302978,6.91317865270326,0.0124851427582162,0.053330282854925
THUMPD1,-0.581898399916331,5.55729262609335,0.0124961828835728,0.0533647980556178
FBXO33,-0.697611616338901,3.91512469539175,0.0125066558664743,0.0533884057108383
KIF4B,3.26326058969115,-3.17956394027565,0.0125089664831384,0.0533884057108383
GBP6,7.04654563627817,6.02877238074235,0.0125105942389513,0.0533884057108383
CPSF6,0.53018702796213,6.54257540694655,0.0125226101819773,0.0534270377617252
NSA2,-0.75712172070339,6.31564138649733,0.012536985620789,0.0534757158133014
DENR,0.637720668542208,6.52747021415848,0.0125659301886918,0.0535864998349368
DEK,0.973541793671406,8.24381109500036,0.012570942987131,0.0535952002974634
RAC2,2.04593555787704,5.83489989063812,0.0125898710870826,0.0536632093853664
ARHGEF3,-0.882245118830412,5.31978272837753,0.0126004783615401,0.0536957279268657
RNF185,-0.550367377503588,5.20906229402525,0.0126046680584987,0.0537008896726679
GJB6,7.00673222602998,6.52869246341895,0.0126269904825074,0.0537832833450528
PARP9,1.47070985775907,7.19956590610291,0.0126401338668769,0.0538265502172392
ATP1B3,1.83529785846837,8.62276824330124,0.0126517251192182,0.0538631886421497
ADGRG6,2.34364349072266,5.44850665781633,0.0126647111519165,0.0539047428092779
EVA1C,-1.35173272285901,5.20620269010993,0.0126674650739274,0.0539047428092779
MTR,-0.677647858779678,5.25792782602233,0.0126750732990631,0.0539243915955892
PRKAB2,-0.892754354422712,4.79783299105278,0.012678979215334,0.053928283852907
SORCS1,-2.43980460685877,-0.818619237877302,0.0127067268394794,0.0540335577631635
FGFR2,-1.39230236667742,5.40458161253277,0.0127556826871351,0.0542289457319138
PITX2,6.9934951568341,3.11662159957751,0.0127790506355236,0.0543154839600403
CCN5,-2.2144651406837,3.04687010308022,0.0128111395491635,0.0544390398471408
ANP32E,1.01102409172944,7.00438462390982,0.0128398560574245,0.054548210347635
